,speaker_adj_promixity,partner_adj_promixity,speaker_other_promixity,partner_other_promixity_dict
0,291.5244943666619,291.5244943666619,202.01454920392396,55.83755541669933
1,68.88389698195266,68.88389698195266,20.62604818078529,41.808051294508175
2,73.54950462523055,73.54950462523055,91.8300478970055,140.88569840546256
3,274.49990621432164,274.49990621432164,109.12035369208559,121.34019661849948
4,267.33883514988463,267.33883514988463,159.61103289218397,45.770269063708895
5,5.190347255073561,5.190347255073561,102.5374550026271,60.3652756172084
6,54.220769831494295,54.220769831494295,78.81447065569824,0.9712754275712996
7,87.76309277638029,87.76309277638029,63.16939195217634,31.693275859342975
8,174.9648207989975,174.9648207989975,57.79218181976847,109.75011681254836
9,137.2847967256501,137.2847967256501,20.112157746421076,114.96424847462868
10,137.7310215026659,137.7310215026659,43.35175242738944,121.6957228298482
11,69.18032749827978,69.18032749827978,25.198941576996674,143.8548630002818
12,41.86365457326383,41.86365457326383,72.18695859070107,39.95266976454252
13,26.56362816998393,26.56362816998393,3.759675847453309,4.176429140196831
14,93.19541523914535,93.19541523914535,25.66334329249821,70.7630113352127
15,186.90149802034477,186.90149802034477,119.36942607369764,93.82316469719285
16,102.05768783322134,102.05768783322134,92.02569472830152,208.8124481834721
17,190.0850991487402,190.0850991487402,3.998283412782655,261.1784119966817
18,128.0466123622342,128.0466123622342,71.49966942629914,138.79107092860812
19,234.70302760332515,234.70302760332515,35.156745814791805,151.55076042236266
20,53.4855334357668,53.4855334357668,84.40858786617895,153.51895531071256
21,92.42940347031873,92.42940347031873,45.46471783162701,147.24051920297694
22,193.0782384285916,193.0782384285916,0.24970995158298592,169.2278506630915
23,33.40454467956323,33.40454467956323,159.92340370061135,93.80894068166668
24,222.9633629187872,222.9633629187872,189.80326743055502,94.0176222108982
25,26.96766489421043,26.96766489421043,60.1277603824426,49.045936811416254
26,353.7008907514368,353.7008907514368,105.70242264942783,175.80568421910363
27,177.68228867082092,177.68228867082092,70.31617943118806,177.46813582471106
28,55.632951053685645,55.632951053685645,25.282199863426456,69.5839967875317
29,196.97695612869114,196.97695612869114,166.62620493843195,56.23237908782943
30,52.17139973891915,52.17139973891915,93.22936500960986,203.57741027578857
31,98.13245675447092,98.13245675447092,47.26830799405809,126.43731405487057
32,96.8507368712136,96.8507368712136,0.26231657854475543,141.7908646577995
33,316.5090797407551,316.5090797407551,219.92065944808627,117.43721345373058
34,288.72742186144325,288.72742186144325,188.9250968636038,88.05340414494594
35,0.915203179118862,0.915203179118862,98.88712181872057,131.2836133799608
36,49.66301982588061,49.66301982588061,96.3390579140605,80.20194351511714
37,291.41578331890923,291.41578331890923,244.73974523072937,48.56259202437644
38,13.691470783538506,13.691470783538506,183.4917564655182,215.97148597791886
39,285.78245166713083,285.78245166713083,115.98216598515114,194.70330936617285
40,62.20189176211102,62.20189176211102,76.21753455105272,202.09881945033476
41,146.41794123842834,146.41794123842834,7.998514925264601,192.60025412218357
42,170.6588217678751,170.6588217678751,11.468500318987765,184.6483412704398
43,314.37554320789167,314.37554320789167,132.2482211210288,192.85938773432883
44,362.3534162465369,362.3534162465369,124.03437995071687,178.6054115502016
45,283.4541625059,283.4541625059,45.13512621007999,209.92460148451755
46,83.94579667846227,83.94579667846227,38.455189735354224,172.96539160586076
47,87.94811995150718,87.94811995150718,34.452866462309316,149.41597197469133
48,252.66005336317536,252.66005336317536,4.930025403123011,201.59756506590034
49,99.25848705877834,99.25848705877834,148.471540901274,207.3791982177291
50,231.94868457034147,231.94868457034147,61.9934996124104,131.87541866394082
51,353.8872930622856,353.8872930622856,183.9321081043545,161.60761120887594
52,369.3334107307812,369.3334107307812,237.55632157243664,83.78025442591513
53,242.74128682191048,242.74128682191048,110.96419766356593,115.27550528007544
54,120.27654110234778,120.27654110234778,82.71445232118077,183.4215753905724
55,333.59044004535264,333.59044004535264,130.5994466218241,242.36826027923058
56,120.57508044153536,120.57508044153536,97.930183010662,16.331242179940034
57,70.30725958780232,70.30725958780232,47.662362156928964,1.6418872531578472
58,30.339582599095934,30.339582599095934,49.64388833215588,76.65265794363233
59,104.75539828464974,104.75539828464974,24.771927353397928,116.35021848050889
60,130.6671124276549,130.6671124276549,57.66596588433413,114.59919537165047
61,88.73202189603086,88.73202189603086,15.730875352710086,102.75226262485387
62,8.908109110616294,8.908109110616294,75.65788867523332,12.202912885300577
63,45.214996005490434,45.214996005490434,21.534783559126595,0.7641666426485472
64,70.20558021023083,70.20558021023083,3.613377356852368,77.77975685280177
65,71.3800819953978,71.3800819953978,137.97228484877627,68.8878197682069
66,24.254704493501436,24.254704493501436,92.82164621628897,143.06674429805167
67,6.1515826110722855,6.1515826110722855,110.92476809871812,161.11120627951573
68,359.3693269915046,359.3693269915046,136.60630971364276,163.29368334518392
69,246.5278762002025,246.5278762002025,23.764858922340693,210.9778649751516
70,3.973417938127284,3.973417938127284,44.78936810853304,85.59745955521225
71,163.03417753714803,163.03417753714803,114.2713914904877,44.55638304141229
72,39.98240143316707,39.98240143316707,172.93058985537556,48.36526631894941
73,58.501033481581146,58.501033481581146,191.44922190378963,72.37107189181097
74,75.17741403212577,75.17741403212577,142.16374181987482,248.289923468122
75,352.1729047134379,352.1729047134379,134.8317488614373,210.34547854277767
76,86.54450090493378,86.54450090493378,158.06857523346014,32.6176141513908
77,107.93749720566609,107.93749720566609,36.41342287713974,67.05275080208884
78,127.63277235292296,127.63277235292296,45.36360601150841,160.66424046352856
