,speaker_adj_promixity,partner_adj_promixity,speaker_other_promixity,partner_other_promixity_dict
0,4.48780624985551,4.48780624985551,5.789987821828134,5.5530972853203195
1,2.6737256497655864,2.6737256497655864,3.975907221738211,5.266693915539008
2,2.3298953959117767,2.3298953959117767,2.945127228187147,4.871485777203787
3,2.8988199432813104,2.8988199432813104,3.5140517755566805,3.9540151413466162
4,4.958639275289826,4.958639275289826,3.8164996210949056,6.976851427333941
5,8.6480958599725,8.6480958599725,7.505956205777579,7.259989010874676
6,5.695672738181415,5.695672738181415,7.9614984342738495,3.051206864248954
7,4.163886059636397,4.163886059636397,6.429711755728832,3.387721195427659
8,5.878546720853734,5.878546720853734,6.557358295105047,5.879315538747264
9,5.903200589823811,5.903200589823811,6.582012164075124,6.041257854128787
10,5.34444973493855,5.34444973493855,5.942119403597815,4.286272520223264
11,6.61820515444083,6.61820515444083,7.215874823100094,4.832033182750905
12,6.66710226857181,6.66710226857181,7.5097569425904,5.06554969552549
13,5.570958789716002,5.570958789716002,6.413613463734592,4.371459717663342
14,6.687627322737981,6.687627322737981,6.464304265604881,6.465906344754842
15,7.522613823989232,7.522613823989232,7.2992907668561315,6.070669338390559
16,8.212524565547184,8.212524565547184,7.175839270217011,7.090866636017736
17,8.149247524288796,8.149247524288796,7.112562228958623,7.070115847264731
18,6.540382592191676,6.540382592191676,7.139323836046756,5.857317708717147
19,6.714808778353529,6.714808778353529,7.313750022208609,4.882979226336062
20,6.330288189343264,6.330288189343264,7.194182010473824,4.884992382105381
21,7.087238450950352,7.087238450950352,7.951132272080912,5.507283371154912
22,7.751466826764172,7.751466826764172,8.20244404579141,5.911426730339983
23,3.420745899228052,3.420745899228052,3.8717231182552894,5.09006645591694
24,4.8693380114336975,4.8693380114336975,4.140507708405693,6.841290549948226
25,7.723664782396426,7.723664782396426,6.994834479368421,7.07138301522123
26,6.040692995877578,6.040692995877578,6.502163586393081,5.487389198009765
27,4.985996593749107,4.985996593749107,5.44746718426461,5.4167247060331505
28,4.198768563177083,4.198768563177083,5.554227861921817,4.772827337200084
29,5.005756563828584,5.005756563828584,6.361215862573317,4.049019054515654
30,9.1900818456742,9.1900818456742,6.203741051853498,8.590223845857096
31,8.403306451758993,8.403306451758993,5.416965657938292,8.856454103370012
32,6.4954605465378705,6.4954605465378705,5.609908701510221,6.713606911461412
33,7.746282102006987,7.746282102006987,6.860730256979338,6.6424217027935555
34,6.813995838257,6.813995838257,7.0732027196142155,6.415666499828532
35,7.584947258311132,7.584947258311132,7.844154139668348,5.388359149771304
36,7.684531119580669,7.684531119580669,8.150003878686135,5.993361738340951
37,8.682120246217494,8.682120246217494,9.14759300532296,6.336937424529978
38,8.382267736135532,8.382267736135532,9.094742576125725,5.426625727253395
39,6.252876912226341,6.252876912226341,6.9653517522165345,5.567579148629292
40,7.131847391328961,7.131847391328961,6.2472628070715785,6.6217003033005
41,7.619934169378624,7.619934169378624,6.7353495851212415,6.273250552351271
42,6.991009232628073,6.991009232628073,7.3476431618298506,5.456344155009418
43,5.1907045060684425,5.1907045060684425,5.54733843527022,5.368192130960168
44,5.696809625346475,5.696809625346475,5.190677132968119,6.0995452679612185
45,5.906670524241662,5.906670524241662,5.400538031863306,6.631017402472153
46,4.69206359393138,4.69206359393138,5.822873744207939,5.346856832768964
47,5.581915436311348,5.581915436311348,6.712725586587908,5.338375583762627
48,5.068945558074333,5.068945558074333,6.0018274249678285,4.839690282939742
49,4.7254327850539966,4.7254327850539966,5.658314651947492,4.848055531883531
50,7.148629162085484,7.148629162085484,6.179160410475845,7.665056265233829
51,7.585565692370366,7.585565692370366,6.616096940760727,7.770005830048362
52,5.907744827506775,5.907744827506775,6.036093369103398,5.481829602406208
53,4.068142621263576,4.068142621263576,4.196491162860198,5.86168174984175
54,4.534786983637005,4.534786983637005,4.78785307489153,6.017235659564463
55,6.6345164569516015,6.6345164569516015,6.887582548206126,6.166818422177798
56,7.729425704790046,7.729425704790046,6.455902472753905,6.459439166653766
57,7.200261149250295,7.200261149250295,5.9267379172141545,7.612335277499113
58,6.996313459924835,6.996313459924835,6.324802733479316,6.857232517062442
59,5.04335344049295,5.04335344049295,4.371842714047432,6.692791373988797
60,4.022598292794527,4.022598292794527,4.257962745716355,5.742768355470389
61,5.767092648688418,5.767092648688418,6.002457101610247,6.519741106120847
62,5.128651745330274,5.128651745330274,6.054039601133638,4.794851644351297
63,5.00137220623553,5.00137220623553,5.926760062038895,5.151052270914974
64,6.098871255006543,6.098871255006543,6.168216912825386,5.970964566761168
65,5.052465220902562,5.052465220902562,5.121810878721405,6.373053221962223
66,4.2279150224824065,4.2279150224824065,5.0585909144508605,5.501376544220264
67,2.795276414078387,2.795276414078387,3.625952306046841,5.375830807293767
68,2.7034401223642703,2.7034401223642703,3.0553928213307273,5.329175893656711
69,5.779530097719913,5.779530097719913,6.13148279668637,5.23352935354221
70,6.125099348984222,6.125099348984222,6.342377063584522,5.178277326641776
71,5.639028510997505,5.639028510997505,5.856306225597805,5.3706313986085945
72,8.61414949108476,8.61414949108476,5.631462223230571,8.382975437906381
73,6.825598362964229,6.825598362964229,3.84291109511004,8.313249675164215
74,5.947204407602257,5.947204407602257,4.217212270627471,7.703427727065517
75,6.609442766671606,6.609442766671606,4.879450629696819,7.623064174571084
76,5.2128557938102915,5.2128557938102915,4.865075994053626,6.697570536302919
77,5.622856279953552,5.622856279953552,5.275076480196887,6.40962647751698
78,4.8562140198352495,4.8562140198352495,5.291299919589321,5.600161190578078
