,speaker_adj_promixity,partner_adj_promixity,speaker_other_promixity,partner_other_promixity_dict
0,4.484672995230397,4.484672995230397,8.405241307252268,3.728148876369943
1,3.4571700899223146,3.4571700899223146,7.377738401944185,3.3358372735545743
2,3.783837642572607,3.783837642572607,7.667306987820311,4.417244086217025
3,3.918205571703936,3.918205571703936,7.80167491695164,4.378726528967519
4,4.1505850983525505,4.1505850983525505,6.698578574390908,4.680499550570758
5,6.070852913962312,6.070852913962312,8.61884639000067,4.62177988204985
6,5.755040408290853,5.755040408290853,8.527890281601685,3.80832435811908
7,3.4307530571571903,3.4307530571571903,6.203602930468023,4.252629315463722
8,4.295459536560031,4.295459536560031,6.788995841135346,4.7947936298711085
9,5.581722627459428,5.581722627459428,8.075258932034743,5.244759690753824
10,5.709117093712166,5.709117093712166,7.478088446440296,4.448095124199355
11,6.300790921759486,6.300790921759486,8.069762274487616,5.426354584520922
12,7.075169549526478,7.075169549526478,8.950448759028276,5.5053358590090085
13,6.95592557567187,6.95592557567187,8.831204785173668,5.632385856745756
14,7.767118183747726,7.767118183747726,8.420185995405419,6.6128401026016945
15,6.589634419007297,6.589634419007297,7.242702230664989,6.089912453585072
16,7.526530493697635,7.526530493697635,7.185197529762334,7.421276432606035
17,6.308621586603948,6.308621586603948,5.967288622668647,7.369668391386412
18,4.606596320025844,4.606596320025844,5.345355402909092,5.736227616907215
19,7.7772035948119225,7.7772035948119225,8.515962677695171,6.0970115291713824
20,8.943539331327557,8.943539331327557,9.499789519548642,6.957092477336758
21,6.4840662860495115,6.4840662860495115,7.040316474270597,6.470126845212633
22,5.153256050457472,5.153256050457472,6.677218670344402,5.64503095076077
23,4.98584506372319,4.98584506372319,6.50980768361012,5.200780870561374
24,7.457224653877631,7.457224653877631,5.4805928003805775,7.601176361506845
25,7.355482851511013,7.355482851511013,5.378850998013959,8.11286851171613
26,5.110696832170689,5.110696832170689,6.369942125176237,6.080813686212906
27,5.832452499407964,5.832452499407964,7.0916977924135125,5.784213107037033
28,7.536530130875349,7.536530130875349,6.322282655764255,7.022068520674196
29,7.621358804820559,7.621358804820559,6.4071113297094655,7.382971330055284
30,8.064049505421124,8.064049505421124,6.322304893832026,7.718246321455666
31,7.589235880464727,7.589235880464727,5.847491268875629,8.204484015670886
32,7.034500192917861,7.034500192917861,6.738624954022683,7.980351823572789
33,8.52829332384016,8.52829332384016,8.232418084944982,7.385680510862059
34,9.366583065987157,9.366583065987157,7.746137013737439,8.303720703164402
35,7.478852373556691,7.478852373556691,5.858406321306973,8.305188252270256
36,7.3938525894650695,7.3938525894650695,6.864229801501438,7.666453391062859
37,9.052310968161237,9.052310968161237,8.522688180197605,8.55726238649261
38,9.687874589856449,9.687874589856449,8.403281119289915,8.688079000757469
39,8.876839152101638,8.876839152101638,7.592245681535104,9.375508166509647
40,5.8396028057738505,5.8396028057738505,6.98451330576961,5.578232146724531
41,6.2918602718182655,6.2918602718182655,7.436770771814025,5.814097180242328
42,8.203322493385528,8.203322493385528,7.119702210741494,7.453105574131669
43,7.818290946611739,7.818290946611739,6.734670663967705,7.480158042117353
44,9.824466994028711,9.824466994028711,6.671474624780004,9.788516391863453
45,10.3588137269615,10.3588137269615,7.205821357712793,9.803238788882993
46,6.778907940977405,6.778907940977405,8.623086551785121,6.283428429364335
47,6.081378443487097,6.081378443487097,7.9255570542948135,5.997154652068502
48,6.9663112050514115,6.9663112050514115,6.549506395545251,7.114351882657331
49,6.17201192313469,6.17201192313469,5.755207113628529,7.108034109383709
50,5.108954817479926,5.108954817479926,5.018887667198399,5.945083383475321
51,5.075637089243202,5.075637089243202,4.9855699389616746,5.932165539284142
52,6.626864268345059,6.626864268345059,5.783113056303023,7.690102980981905
53,6.602449088469967,6.602449088469967,5.758697876427931,7.735088138380789
54,6.671682276783585,6.671682276783585,5.970146011729099,7.750419903591535
55,7.792963257483635,7.792963257483635,7.091426992429149,7.8025641602074245
56,8.653980044236434,8.653980044236434,7.517904093729115,9.159169316513399
57,9.39570808903035,9.39570808903035,8.259632138523031,8.688812389064267
58,9.622297707742547,9.622297707742547,8.52455843472076,8.62746490988772
59,7.127253844280631,7.127253844280631,6.029514571258844,8.545715434023975
60,7.986860566414606,7.986860566414606,5.772367513318159,9.598918380946301
61,9.779627405613724,9.779627405613724,7.565134352517276,9.067751551229605
62,8.143111869764724,8.143111869764724,6.980584818647458,8.299748688299161
63,6.6674555770049295,6.6674555770049295,5.504928525887664,7.396620325947282
64,7.348057205080977,7.348057205080977,5.959970020833694,8.56865797540354
65,7.612303111148179,7.612303111148179,6.2242159269008965,8.329366825562957
66,7.006487574352349,7.006487574352349,6.424971004065966,7.884034765679701
67,6.26800954368376,6.26800954368376,5.686492973397378,8.177791242299634
68,7.279720581196074,7.279720581196074,5.999281961655953,8.595974864856117
69,11.616786088590189,11.616786088590189,10.336347469050068,9.090596800621611
70,10.782920173706884,10.782920173706884,9.868572730947704,7.69477279601125
71,5.600205579779782,5.600205579779782,4.6858581370206025,7.729095087951862
72,6.419694029704232,6.419694029704232,3.5187778939315706,9.031030550195538
73,7.5957108569031675,7.5957108569031675,4.694794721130506,9.330217825556545
74,7.6617899856127,7.6617899856127,6.102843835877323,9.17447775527522
75,8.9099304166527,8.9099304166527,7.350984266917322,8.65770893430863
76,6.671962851543853,6.671962851543853,7.093503364431712,6.346877725695663
77,6.727567163573781,6.727567163573781,7.1491076764616395,6.205528197112557
78,6.3582460377159435,6.3582460377159435,6.995787609582095,6.545683026876247
